UserId,"Recommended Listing,Rating"
3463994,"[(8309731, 4.4890385050120658), (10963433, 4.4470436926127794), (2145599, 4.4465452606092954)]"
18449382,"[(14284950, 4.7903917053773108), (13980353, 4.787902714890091), (11724255, 4.7427020907729069)]"
61885709,"[(5031569, 4.5424282153483375), (8071687, 4.5368868789274277), (8309731, 4.5358284608172763)]"
61565484,"[(13864861, 4.7668537806929843), (506121, 4.7556431949080382), (14499377, 4.7447048490675678)]"
1559867,"[(14982907, 4.4614018123743202), (4428854, 4.4376556642761527), (8763502, 4.4271869771743946)]"
1698218,"[(6314389, 4.6082723633140965), (1483688, 4.6038974761211318), (8830394, 4.5936952458198217)]"
42768282,"[(14918238, 4.903986517484582), (6078066, 4.8326647129563369), (10185955, 4.8268201355953737)]"
83821692,"[(1987371, 4.7309308787573272), (4466644, 4.7167832052521979), (1766846, 4.7108625860162432)]"
17970012,"[(15133923, 4.5239650945132404), (6016379, 4.4973527127692883), (177709, 4.4928456839282642)]"
82554927,"[(7619039, 4.7390252785251912), (6680201, 4.6563646233589759), (18682381, 4.6496244496048522)]"
17080956,"[(11906184, 4.8448466391069491), (15543965, 4.8410694142616189), (10010345, 4.770316415515393)]"
17037620,"[(1628156, 4.780659915089803), (27644, 4.7349291983608444), (67208, 4.7134242895270519)]"
127839701,"[(7097, 4.4395509136866034), (279816, 4.4373206044851194), (13615270, 4.4357720482307492)]"
58038169,"[(4456094, 4.7001117604106897), (12026418, 4.6971578366153537), (843524, 4.684629479538815)]"
36238797,"[(14769785, 4.6193836446563044), (6051044, 4.6175069288886119), (8309731, 4.5938478956664195)]"
2392015,"[(16936036, 4.7793188816851622), (53469, 4.7731819480678794), (7603389, 4.7624860978488526)]"
3344891,"[(10963433, 4.8181123134954831), (1987371, 4.7787096743040056), (53469, 4.7766138424316953)]"
80197593,"[(3464920, 4.5468719588633135), (566712, 4.5327198564338147), (11521447, 4.5231234681751271)]"
49797689,"[(14388924, 4.7154414120130355), (9550620, 4.6746842371549517), (12871404, 4.6557957982493958)]"
127892027,"[(12932878, 4.9145810952048716), (2000576, 4.9032394557937247), (14917765, 4.9031728208272769)]"
144620696,"[(10963433, 4.7623438606787953), (11218771, 4.7413932588906453), (6051044, 4.7186982383865939)]"
9292999,"[(4606368, 4.6265327233465321), (10963433, 4.6058929987470334), (10658250, 4.5977624305698974)]"
72839469,"[(10658250, 4.6142755940305999), (4469455, 4.5901182120275079), (13334879, 4.5718539954368582)]"
8734786,"[(581488, 4.7276033869047271), (14069371, 4.7253456642758094), (6845926, 4.713466533549461)]"
2920857,"[(6680201, 4.7592542199093941), (14982907, 4.7308397257978685), (11257690, 4.7306439487555441)]"
32277005,"[(8635762, 4.7458577764748275), (10658250, 4.6849673550069824), (808836, 4.6818146050625504)]"
2113019,"[(13334161, 4.6797700712545298), (9544914, 4.6740764442097822), (17610271, 4.6555508709030704)]"
11326381,"[(17367289, 4.7960262685775881), (4832126, 4.7815898808976929), (15883070, 4.7721382013442835)]"
523603,"[(18894532, 4.7503514232079809), (65660, 4.7318102871308394), (11206039, 4.7189261910580909)]"
18413330,"[(1182186, 4.7048955045598886), (4039038, 4.6384543676606587), (9401896, 4.6345140292873079)]"
38701577,"[(10658250, 4.8952514225266004), (18682381, 4.806218596252112), (1825386, 4.8057570282670481)]"
37776018,"[(10185955, 4.5292090274481636), (806038, 4.522790427915492), (11159781, 4.5125069500827859)]"
29323804,"[(13002204, 4.5819282958571179), (14982907, 4.5651199621900744), (4244235, 4.5516956332281886)]"
10005331,"[(13824731, 4.6087731387069795), (8900062, 4.5655481492535293), (318021, 4.509451204242354)]"
16692604,"[(3463385, 4.6385648256324741), (2336995, 4.5817757422075038), (8664965, 4.5785691532392834)]"
44590345,"[(10963433, 4.6929962381834116), (4890995, 4.6202871722526231), (16288338, 4.5842920741182152)]"
19318,"[(4050254, 4.5339477732835896), (6132757, 4.5243908784008582), (3040654, 4.5194203795191896)]"
75562803,"[(5861766, 4.8279352737593317), (7826906, 4.7878301844259905), (3344643, 4.7749478916011059)]"
52877973,"[(4152752, 4.7999926491605551), (10658250, 4.753061857227312), (18071246, 4.7205713053139222)]"
54104202,"[(15860051, 4.7607865336167245), (5051020, 4.7188649730864434), (9348111, 4.7158257084079276)]"
43012467,"[(14917765, 4.5026544512933731), (6261890, 4.4791265304106949), (6132757, 4.4779665742024637)]"
89548568,"[(9907307, 4.8762531601263035), (15545007, 4.8526648515573996), (882441, 4.77332476853418)]"
14451570,"[(1891798, 4.7994988642964751), (11257690, 4.7858309863612618), (14723414, 4.7760032800579815)]"
15581750,"[(70279, 4.7004346673126545), (16735857, 4.6565185590546783), (15867800, 4.6462816774501849)]"
3649475,"[(9544914, 4.4767033530301354), (8520228, 4.4604628525824115), (1483688, 4.4450587753634743)]"
32413710,"[(242479, 4.7141864492596275), (14101329, 4.7127502188143744), (16534098, 4.711054797091065)]"
101612170,"[(14595567, 4.6723271515892755), (6791047, 4.6639738913662256), (1987371, 4.662139438999132)]"
8169237,"[(1439162, 4.8293985505634387), (14138706, 4.8111128731416519), (660812, 4.7949944242068527)]"
125066685,"[(10658250, 4.6517490749469932), (14429513, 4.6375505940827475), (8520228, 4.6304790574298957)]"
5043544,"[(17382463, 4.6891096603354869), (9824042, 4.671963915152741), (7804659, 4.6425011214404543)]"
949025,"[(12991105, 4.5862529843092927), (14246246, 4.5840743574593725), (849574, 4.5746860673782521)]"
34236533,"[(506121, 4.7614252745954841), (13082571, 4.7339630659894647), (140133, 4.7331457350988515)]"
3978300,"[(2968729, 4.5385939064044827), (9004948, 4.5174024178028596), (112435, 4.5163463561103994)]"
118177844,"[(11588250, 4.6236314945954069), (65019, 4.6034935560057129), (3052726, 4.6008962283706341)]"
326453,"[(6221877, 4.790521109853028), (1072481, 4.7236712178245206), (15134267, 4.7056115611839191)]"
4898696,"[(726465, 4.844392860992059), (2969489, 4.8229277408518634), (11602642, 4.8070303304805932)]"
23251931,"[(1856261, 4.8044862907756052), (12871404, 4.7675824233611692), (2326069, 4.7636177680955427)]"
9555324,"[(18283853, 4.7029658648866883), (7619039, 4.6933560382806014), (11553360, 4.6845819439260108)]"
2628133,"[(19167933, 4.5523835082407382), (18443476, 4.5352700070502507), (13082805, 4.5343946072238239)]"
548124,"[(13130122, 4.6133008273566976), (13982518, 4.5900781421665506), (7981579, 4.5781461742111373)]"
39304932,"[(9788114, 4.6111111307960515), (6795657, 4.6075801205650064), (10658250, 4.6007477270947232)]"
37614377,"[(8107424, 4.653669817632708), (13431961, 4.643566068645864), (14824492, 4.6386653645652816)]"
47721954,"[(17186834, 4.7427729475674951), (100186, 4.7315275831294361), (1056119, 4.7276668927587737)]"
2788862,"[(13113064, 4.8207051525660187), (13863176, 4.7847847268143209), (10963433, 4.7635040363357053)]"
1453956,"[(6383557, 4.5935645457467711), (533512, 4.591168533464244), (15312128, 4.5872426378923761)]"
5802709,"[(15436836, 4.7331005265163713), (8409178, 4.6943527275216672), (9651126, 4.6937372158977348)]"
835371,"[(13847526, 4.7299356847701723), (7438743, 4.7074261344428274), (6132757, 4.6877895042741411)]"
28424324,"[(14917765, 4.7703413271027069), (14169399, 4.6730653594340721), (10611761, 4.6671103347834624)]"
58915189,"[(12991105, 4.8330668857758807), (5985742, 4.8241972997025471), (13450862, 4.8212963511328271)]"
191324,"[(18894295, 4.7890875659325927), (15545007, 4.788630989190894), (19069305, 4.7840522908210925)]"
7563921,"[(1145134, 4.5294189154808686), (112435, 4.5180753110391487), (8071687, 4.5141644840694228)]"
29926793,"[(13847526, 4.7709511619991893), (11159781, 4.7229285268463865), (9670576, 4.7076035072648246)]"
8412029,"[(836720, 4.8042252313242235), (10963433, 4.7660313274325592), (15806126, 4.7464460976436973)]"
18596459,"[(11822193, 4.6373955672530744), (14578109, 4.6314762409176566), (15033685, 4.6285182317696556)]"
37629063,"[(112435, 4.7524556790433543), (14240385, 4.661575664478419), (154934, 4.6527789931439258)]"
6744365,"[(506121, 4.8405425441491214), (10658250, 4.8322461513734023), (17776554, 4.8259397901377898)]"
14863965,"[(2629613, 4.6917115684450508), (4783437, 4.6910046339451155), (13369841, 4.682788715189643)]"
97126885,"[(7826906, 4.7697240822603737), (7619039, 4.7513110452185092), (4256091, 4.7060982786051513)]"
514438,"[(13247674, 4.5663680709853294), (506121, 4.5253363046972428), (19677105, 4.520259900700756)]"
6102499,"[(2637014, 4.762378109619255), (14917765, 4.7522434198804344), (6680201, 4.7445652814891064)]"
16687415,"[(177709, 4.8742126329353841), (18228187, 4.82518591089997), (4550353, 4.790019281455967)]"
1371695,"[(15665400, 4.6824433210888454), (8704528, 4.6654922043234279), (12300734, 4.6626351336640894)]"
24294009,"[(4978214, 4.6633526911792567), (10658250, 4.6608764106086644), (27531, 4.6532924220851282)]"
22007893,"[(3622797, 4.6059918169488503), (7173619, 4.5919344440455996), (8857546, 4.5694720045847994)]"
12508856,"[(8309731, 4.6737522454593527), (506121, 4.5659989348929821), (15147373, 4.561141228583768)]"
318061,"[(2078796, 4.5336478020388009), (19744462, 4.5306898631640067), (6680201, 4.5304487500164123)]"
7966623,"[(11884317, 4.5906413097399126), (7071272, 4.5735796952345629), (13919705, 4.5517139094752377)]"
2420356,"[(9464605, 4.814793454519581), (13396077, 4.8014869864944068), (17881120, 4.7889636631989028)]"
36701741,"[(3018422, 4.5983552227124527), (14608287, 4.5281522421662928), (12315833, 4.5211155115844459)]"
70406396,"[(8838932, 4.5860613820788885), (60680, 4.5746651506410156), (3818298, 4.5734396127942514)]"
157526,"[(8664721, 4.7421997345881417), (10963433, 4.6652009621563097), (11159781, 4.6537833564607851)]"
3558826,"[(12264835, 4.8174779390874374), (12991105, 4.8087030846690038), (1682958, 4.7716321679389297)]"
3621490,"[(17591452, 4.7535112906973103), (11319227, 4.7392229400158463), (4550353, 4.7156141283394479)]"
48972522,"[(112435, 4.7754415210361998), (11377330, 4.7748023798732708), (18074556, 4.7359305682705051)]"
17570097,"[(8402207, 4.7002509837789352), (1987371, 4.6475017105870773), (9019975, 4.6457053817702567)]"
13152042,"[(2847652, 4.6099814529265988), (726465, 4.5606485292112584), (1604488, 4.5574160976683196)]"
23570473,"[(5899436, 4.7352420456460358), (9445766, 4.714390449821102), (5985742, 4.7094975407215651)]"
84145602,"[(3916694, 4.7696924612569367), (14917765, 4.7606911229283773), (1461965, 4.7592113133641023)]"
58072,"[(4124231, 4.3814360166177693), (756924, 4.3575071746560887), (5567220, 4.3486850286093919)]"
2276568,"[(9342332, 4.8244882268550819), (19038815, 4.7810248690895589), (4202197, 4.7709822519987375)]"
792021,"[(14661553, 4.6301542724389195), (9544914, 4.6037515683438182), (5650479, 4.5864258804072513)]"
2719662,"[(533927, 4.539707412042528), (14917765, 4.5071932857762578), (506121, 4.4800647509958464)]"
606316,"[(6051044, 4.6274005022932432), (12218076, 4.5626992499281753), (10139922, 4.5500932118321114)]"
52747404,"[(11588250, 4.5369442553879136), (6356070, 4.5123550279712958), (19700984, 4.505848217982404)]"
79654791,"[(8309731, 4.6066004148283595), (55737, 4.6052119206809632), (306799, 4.5885339567092336)]"
68153779,"[(11219289, 4.6402746625167097), (4550353, 4.6332558244447091), (374548, 4.629981453701614)]"
75268205,"[(17941851, 4.7016184086279349), (1101035, 4.683846568090833), (14524079, 4.6780014486917558)]"
35712830,"[(14316284, 4.7817423518929107), (581180, 4.7160939383012686), (14616377, 4.7119552905263884)]"
9646908,"[(2487848, 4.6410570505101543), (9530797, 4.6408091391088497), (4550353, 4.6398624289787556)]"
24981422,"[(6372119, 4.7660166869875642), (14246246, 4.7322636601786723), (369567, 4.729511974941941)]"
119685,"[(9485606, 4.8851840701505056), (2817022, 4.7981751785766633), (820146, 4.7960796785270947)]"
21005990,"[(7785952, 4.5695342964534333), (14316284, 4.5528446795283664), (8889118, 4.5452222558397546)]"
11246100,"[(4550353, 4.6171325813666764), (8307479, 4.5889922263181173), (2957425, 4.5741825722827461)]"
41960965,"[(1955844, 4.7918362808202541), (3442146, 4.7863006103147887), (1989795, 4.7820968923411007)]"
4969,"[(506121, 4.460757327386764), (7619039, 4.443859223253332), (15883070, 4.4106386253526688)]"
54513320,"[(4297952, 4.8001775756321114), (581180, 4.7989758603904527), (8884228, 4.7936151328777328)]"
9096936,"[(6541532, 4.6576511539887298), (15867800, 4.613601850812441), (7619039, 4.6057174017046449)]"
31834474,"[(14038649, 4.8517477322135614), (14240385, 4.7826568138042065), (8393016, 4.7195248915488541)]"
2074014,"[(5094957, 4.562142510054735), (15296557, 4.5503998880559431), (18211527, 4.5439561151733585)]"
21591575,"[(4038988, 4.7916859040535993), (15299651, 4.78249254645936), (15867800, 4.7808054959335085)]"
1443221,"[(100186, 4.6500032613005216), (1835049, 4.6401560437370932), (2874932, 4.6310611695470465)]"
53754324,"[(2629613, 4.512293016668389), (932277, 4.4954932832442145), (3430103, 4.4906391346908334)]"
6337504,"[(10658250, 4.7905240954402455), (501693, 4.7382755434922945), (15303092, 4.724070784264323)]"
29518866,"[(6038392, 4.6776783838109548), (53758, 4.6760036749633738), (17173473, 4.6728414869221524)]"
143953461,"[(17186834, 4.3740613978425014), (10155159, 4.3481634740583521), (533927, 4.3471746802949562)]"
1996640,"[(16795503, 4.6806902142378375), (354514, 4.6395748893134696), (2231932, 4.6344747506930153)]"
45518498,"[(10658250, 4.6565658754511583), (4484663, 4.6301561630999979), (1221962, 4.6080780039409532)]"
13777660,"[(7619039, 4.8035647294162427), (14917765, 4.7950336541080709), (14608287, 4.7879212164034373)]"
15327046,"[(10658250, 4.654461977814309), (6103273, 4.6469922873664933), (4915953, 4.6467190340893554)]"
81191691,"[(15543965, 4.8279377877485494), (2629613, 4.7848001956540545), (10283574, 4.7796353300540231)]"
64948417,"[(973128, 4.6735768025607474), (3897387, 4.6663486510546903), (14297224, 4.6659041741340674)]"
60640930,"[(12307167, 4.6062866530471345), (18842507, 4.5698243178187754), (8704528, 4.5674743030369731)]"
32455318,"[(4637146, 4.8296910382243858), (8309731, 4.8262377662760061), (13130332, 4.7748595095859301)]"
3173319,"[(25235, 4.6556504733557018), (10658250, 4.6495994865455854), (10138784, 4.6384343317396679)]"
9858439,"[(13450862, 4.7461136874492542), (8957187, 4.7078502150669141), (3684302, 4.6908018854147837)]"
2196013,"[(16039736, 4.6845700875882015), (17117631, 4.6548332658993656), (17734779, 4.6364759212363698)]"
2316772,"[(2487851, 4.4819091437157814), (17716140, 4.4814821457852716), (10186192, 4.4777603438895639)]"
34860885,"[(7071272, 4.6319842582802533), (12046665, 4.6214600084127158), (9019975, 4.6083316279823867)]"
22464089,"[(3512428, 4.6271389143118782), (6196354, 4.6220135365964605), (4594993, 4.6093510883799222)]"
24639709,"[(7619039, 4.691355566894412), (4859407, 4.6784595542980911), (14179931, 4.6779063024114294)]"
76552835,"[(506121, 4.7498531491008613), (14551508, 4.7144002313480398), (5051020, 4.7108258070210463)]"
21607477,"[(14125891, 4.7273939931609315), (2880836, 4.720436184568336), (3859690, 4.7141343239109084)]"
9196409,"[(726465, 4.4782859025651209), (1502018, 4.4675752899758123), (20584333, 4.4556202652367061)]"
6156920,"[(19745541, 4.7238091650947656), (8520228, 4.6983949445907296), (7724865, 4.6556212970463831)]"
104617359,"[(10963433, 4.8223748958587507), (500845, 4.7509131694148179), (1895196, 4.7430582589384933)]"
6314241,"[(6196354, 4.6903099746434487), (13762046, 4.6379530778965856), (15301517, 4.6064860644074672)]"
111813690,"[(14122786, 4.7913924632114), (15191369, 4.7654672299556253), (16133543, 4.7605102602150273)]"
13894112,"[(4224091, 4.618593991688086), (3933017, 4.6183884680453042), (10135523, 4.6106075664942701)]"
69693570,"[(7461910, 4.6602074572822465), (8275331, 4.6245333399341177), (3969672, 4.5718224849557139)]"
48088683,"[(125053, 4.4985502239176274), (8953404, 4.4942086462710051), (16394576, 4.4811708764338123)]"
79656197,"[(13654166, 4.5450756059289281), (12470816, 4.5011490080032628), (2935269, 4.4968074744547737)]"
3924498,"[(4550353, 4.6258504125394904), (3344918, 4.6121261554608806), (6421799, 4.6074247104128059)]"
14681707,"[(2071420, 4.3896958238526329), (4550353, 4.3626430339729678), (18934106, 4.3550955590526623)]"
14613081,"[(9422573, 4.6220522045308998), (2308802, 4.6139124057605994), (6132757, 4.6033741246460176)]"
484411,"[(8704528, 4.6962479001904036), (13762797, 4.6890131200966305), (14952053, 4.687718438850645)]"
30501531,"[(10963433, 4.8032392692209962), (14500090, 4.7921969474815187), (13248672, 4.7653270300964286)]"
106843675,"[(2679171, 4.6131309376121941), (16324410, 4.5720190115689876), (9738438, 4.5711569207497451)]"
7708985,"[(14844098, 4.6415835258124636), (15561225, 4.6320122236900714), (17728927, 4.6101557375211035)]"
71686900,"[(13396077, 4.8098103208412866), (16722762, 4.7992581756906914), (3737373, 4.7949330550343827)]"
4027900,"[(13019053, 4.7004972981573818), (112435, 4.6974580429259039), (15747069, 4.6856302467812316)]"
4191737,"[(7619039, 4.7813264294365858), (7987209, 4.7156797512008417), (9451126, 4.7068053354303592)]"
28827552,"[(15379480, 4.5554293599614137), (15936959, 4.5328735091793311), (10245959, 4.5194086628072174)]"
6911978,"[(14240385, 4.7363051266800298), (1892680, 4.7259795306821513), (8393016, 4.700258053850602)]"
470,"[(1432914, 4.6401574519055124), (581180, 4.5933095162307609), (10031965, 4.5788573836589865)]"
5984372,"[(10135523, 4.5834939915504878), (12211625, 4.5793301039761651), (14252531, 4.5757135396508808)]"
20114732,"[(112435, 4.7860712304922064), (18074556, 4.782620315143193), (14824875, 4.760277101855996)]"
